suppressed,malaria_eliminated,num_fertile_females,adult_total_numbers,adult_female,wt,dr,r1,r2,carrier_mos_frequency,healthy_mosquito,carrier_mosquito,carrier_mosquito2,patient_mosquito,healthy_human,carrier_human,patient_human,resistant_human,chasing,chasing_start,chasing_end,avg_pop_during_chase,fertile_female_average,simulation_end,transmission rate to mosquitoes,transmission rate to humans,average dispersal,weekly remating chance,mosquito reproduction chance,animal biting rate,viability fitness,female fecundity fitness,germline resistance rate,drive conversion efficiency,embryo resistance rate,functional resistance proportion,low-density growth rate,seasonal population change,infection duration,immunity duration,density_num_adult_female,human_density,sim_bound,malaria_prevalence,mosquito_prev,ID
0.0,0.0,53471.6,91997.0,53486.2,447.6,923.4,243133.8,1803.4,917.3,52770.0,0.0,185.5,530.7,2935.8,154.4,1578.6,131.2,1.0,189.8,600.0,99609.66915627572,41780.68432179252,600.0,0.0676,0.817,0.07099999999999998,0.8089999999999999,0.362,0.30100000000000005,0.975,0.9190000000000002,0.3617,0.877,0.7261,0.0009099999999999999,8.0,0.2,22.0,1.0,3000.0,300.0,4.0,0.36104166666666665,1.0,1073.0
0.0,0.0,76966.0,132777.1,76976.3,92.2,897.9,353582.4,2502.7,895.3,69363.5,0.0,2061.0,5551.8,363.4,491.5,2775.9,1169.2,1.0,217.6,600.0,104408.66480379351,44763.7114634465,600.0,0.2319,0.5890000000000001,0.1206,0.269,0.5330000000000001,0.271,0.961,0.766,0.9071,0.908,0.2891,0.0005989999999999999,11.0,0.7,13.0,18.0,3000.0,300.0,4.0,0.6807083333333334,1.0,8783.0
0.0,0.1,46478.8,79707.5,46483.1,394.5,111.7,210867.3,1127.1,111.5,46076.4,0.0,101.7,305.0,3500.6,63.0,939.6,296.8,1.0,232.6,600.0,100621.08662816908,43157.292312317775,600.0,0.09030000000000002,0.591,0.10369999999999999,0.246,0.286,0.131,0.885,0.78,0.9534,0.978,0.03549999999999999,0.00088,14.0,0.0,30.0,9.0,3000.0,300.0,4.0,0.208875,1.0,2814.0
0.0,0.0,59028.1,101582.7,59044.2,245.2,1777.8,268748.5,1557.9,1761.7,56846.4,0.0,579.3,1618.5,1904.7,206.6,1674.3,1014.4,1.0,173.0,600.0,101689.34355971895,42256.03911007026,600.0,0.1772,0.392,0.08719999999999999,0.14199999999999996,0.375,0.631,0.9719999999999999,0.63,0.25329999999999997,0.8560000000000001,0.23979999999999996,0.000673,18.0,0.29999999999999993,21.0,13.0,3000.0,300.0,4.0,0.39185416666666667,1.0,6524.0
0.0,0.0,63904.9,109984.9,63908.6,10.9,755.3,293089.3,1157.3,753.4,62484.9,0.0,376.9,1046.8,2761.5,202.7,1703.6,132.2,1.0,222.0,600.0,107214.59705730439,46734.10861178195,600.0,0.1111,0.5330000000000001,0.13600000000000004,0.768,0.358,0.29300000000000004,0.959,0.726,0.7825,0.9600000000000002,0.1854,0.0005590000000000001,9.0,0.4,21.0,1.0,3000.0,300.0,4.0,0.3971458333333333,1.0,4010.0
0.0,0.0,58831.0,101188.4,58840.4,2174.5,23.3,266182.7,2707.3,23.3,56370.3,0.0,653.1,1817.0,1420.4,273.6,1471.6,1634.4,1.0,281.2,589.8,104057.52772042833,45191.26332207323,600.0,0.2424,0.567,0.0897,0.9719999999999999,0.358,0.3970000000000001,0.877,0.615,0.9282,0.9149999999999998,0.11739999999999999,0.00023500000000000002,10.0,0.29999999999999993,13.0,20.0,3000.0,300.0,4.0,0.3635833333333333,1.0,9116.0
0.4,0.9,24991.2,43025.6,25082.1,68643.3,654.0,45197.5,486.6,458.0,24734.3,0.0,88.2,259.6,4537.5,18.6,199.6,44.3,0.4,219.0,420.5,31708.55316715643,13285.150024626604,463.4,0.2593,0.24100000000000002,0.0866,0.868,0.391,0.10200000000000001,0.9109999999999999,0.8779999999999999,0.5538,0.994,0.0524,9.100000000000002e-05,3.0,0.1,22.0,4.0,3000.0,300.0,4.0,0.04435416666666667,0.5057974924828178,9640.0
0.0,0.0,55881.2,96147.7,55883.9,53.3,260.6,255608.2,1169.1,259.8,55089.5,0.0,209.6,584.8,2570.0,234.9,1542.2,452.9,1.0,225.9,600.0,106961.15186596452,46512.22976615761,600.0,0.059399999999999994,0.857,0.1204,0.519,0.454,0.221,0.932,0.662,0.0298,0.985,0.1549,0.00046000000000000007,16.0,0.2,14.0,4.0,3000.0,300.0,4.0,0.37022916666666666,1.0,665.0
0.5,1.0,14551.7,27537.9,16000.2,6022.6,9363.0,57308.9,1454.9,6624.3,16000.2,0.0,0.0,0.0,4707.7,0.0,6.3,86.0,0.7,273.42857142857144,535.5714285714286,26319.74201629737,9861.32191176557,439.7,0.09519999999999999,0.281,0.12579999999999997,0.137,0.683,0.19,0.914,0.787,0.4527,0.9949999999999999,0.010499999999999999,0.00062,4.0,0.4,21.0,19.0,3000.0,300.0,4.0,0.0,0.22352490119549392,3101.0
0.0,0.0,51601.9,88555.6,51611.8,382.7,64.8,233540.1,2635.0,64.8,49069.7,0.0,656.7,1885.4,1948.9,245.2,1736.3,869.6,1.0,268.4,600.0,107764.24877116946,46974.27494293157,600.0,0.2698,0.446,0.1495,0.39299999999999996,0.31,0.421,0.9109999999999999,0.6180000000000001,0.5119,0.958,0.3798,0.000362,16.0,0.1,15.0,8.0,3000.0,300.0,4.0,0.4128125000000001,1.0,9927.0
0.0,0.5,56156.1,100643.5,58286.1,6208.9,10931.7,246400.0,7183.0,8151.2,56970.5,0.0,362.7,952.9,3699.6,129.0,802.3,169.1,1.0,222.4,587.8,79113.67496323792,31381.461255019844,600.0,0.22200000000000003,0.399,0.147,0.26799999999999996,0.338,0.818,0.8800000000000001,0.654,0.4242,0.9380000000000001,0.1011,5.2e-05,9.0,0.5,17.0,4.0,3000.0,300.0,4.0,0.1940208333333333,0.8249287463852198,8095.0
0.0,0.0,64567.4,111273.4,64575.4,746.0,19.4,294665.4,2861.2,19.4,63416.4,0.0,303.9,855.1,2500.8,306.0,1631.7,361.5,1.0,261.6,586.9,107463.37612818167,46924.90971345826,600.0,0.054000000000000006,0.606,0.10729999999999999,0.599,0.6260000000000001,0.266,0.8789999999999999,0.638,0.8045,0.9490000000000001,0.19219999999999998,0.00072,13.0,0.4,13.0,3.0,3000.0,300.0,4.0,0.4036874999999999,1.0,272.0
0.0,0.4,76619.0,132092.6,76639.8,2576.3,118.1,347409.8,5012.6,117.7,76293.9,0.0,92.5,253.4,3787.7,73.4,507.7,431.2,1.0,191.4,582.2,92673.78951424733,37706.537225105065,600.0,0.0769,0.6580000000000001,0.1232,0.093,0.346,0.908,0.836,0.8230000000000001,0.43390000000000006,0.9949999999999999,0.2325,0.000122,16.0,0.7,25.0,13.0,3000.0,300.0,4.0,0.12106249999999999,1.0,1635.0
0.1,0.9,18654.4,38697.6,22421.3,12988.4,24702.9,64449.4,2241.3,16877.0,22309.6,0.0,29.8,81.9,4669.7,19.2,85.8,25.3,0.9,279.55555555555554,600.0,38626.688646591174,12585.178726722641,566.1,0.21879999999999997,0.739,0.0824,0.4800000000000001,0.31300000000000006,0.39299999999999996,0.884,0.901,0.0764,0.942,0.0008,0.000621,14.0,0.4,12.0,4.0,3000.0,300.0,4.0,0.021875,0.3295617935374296,8349.0
0.0,0.0,64611.5,111257.5,64633.0,26.7,3600.0,293691.2,1021.3,3567.6,62911.0,0.0,458.0,1264.0,1324.0,388.3,1930.7,1157.0,1.0,249.7,600.0,107310.46915551233,46774.56971197245,600.0,0.05720000000000001,0.622,0.1113,0.147,0.756,0.24299999999999997,0.991,0.9949999999999999,0.1356,0.914,0.36080000000000007,0.0005719999999999999,9.0,0.4,12.0,12.0,3000.0,300.0,4.0,0.48312499999999997,1.0,512.0
0.0,0.0,68584.4,118316.2,68629.1,28525.1,197.2,281468.8,7229.9,196.8,67316.2,0.0,334.1,978.8,2668.9,174.0,1448.0,509.1,1.0,178.2,600.0,102761.81395971897,41399.29134738486,600.0,0.0909,0.37699999999999995,0.1234,0.9629999999999999,0.43499999999999994,0.173,0.8720000000000001,0.5330000000000001,0.829,0.852,0.5095,0.000178,17.0,0.5,25.0,7.0,3000.0,300.0,4.0,0.33791666666666675,1.0,2466.0
0.0,0.7,52336.2,90118.2,52368.7,17307.8,151.1,218653.0,5685.5,151.1,51466.8,0.0,230.1,671.8,3991.1,95.7,596.4,116.8,1.0,225.8,600.0,85404.15493414705,36133.05039080142,600.0,0.2048,0.371,0.1647,0.836,0.43499999999999994,0.952,0.884,0.7169999999999999,0.688,0.841,0.7385,5.8e-05,2.0,0.2,13.0,2.0,3000.0,300.0,4.0,0.1441875,1.0,7504.0
0.0,0.0,55729.8,95845.0,55734.2,24.0,1018.4,254750.7,581.3,1014.1,54693.5,0.0,267.6,773.1,2211.9,180.1,1832.2,575.8,1.0,226.4,600.0,107253.61549872303,46762.41219846615,600.0,0.0644,0.53,0.1244,0.383,0.4600000000000001,0.8889999999999999,0.962,0.7809999999999999,0.5441,1.0,0.1594,0.000485,9.0,0.2,24.0,7.0,3000.0,300.0,4.0,0.4192291666666666,1.0,1040.0
0.0,0.4,65028.9,112331.3,65036.9,1476.7,418.8,298439.4,2317.3,418.2,64102.6,0.0,258.1,676.2,2935.9,200.1,978.6,685.4,1.0,139.8,600.0,94757.802304863,40713.62811807713,600.0,0.0665,0.48500000000000004,0.15799999999999997,0.9209999999999999,0.7219999999999999,0.303,0.943,0.545,0.4429,0.9810000000000001,0.3418,0.000272,3.0,0.5,14.0,15.0,3000.0,300.0,4.0,0.2455625,1.0,1003.0
0.0,0.0,54015.3,95568.8,55527.4,26212.4,14799.6,202855.4,12404.8,13697.5,54134.8,0.0,368.3,1024.3,3300.2,95.2,857.4,547.2,1.0,275.3,600.0,96380.48323707627,39569.59389118684,600.0,0.2097,0.259,0.0334,0.048,0.6340000000000001,0.643,0.9640000000000001,0.569,0.9162000000000001,0.9700000000000001,0.5632,0.0009309999999999999,9.0,0.29999999999999993,22.0,13.0,3000.0,300.0,4.0,0.19845833333333332,1.0,7658.0
0.0,0.0,64906.4,111666.9,64912.0,13.0,1020.0,296794.5,1288.1,1017.0,61038.1,0.0,1028.4,2845.5,2291.6,344.1,1740.8,423.5,1.0,210.9,600.0,108267.51959015997,47090.26396463202,600.0,0.24149999999999996,0.28900000000000003,0.1628,0.2,0.454,0.31599999999999995,0.9559999999999998,0.826,0.7745999999999998,0.983,0.26820000000000005,0.000596,17.0,0.4,12.0,3.0,3000.0,300.0,4.0,0.4343541666666667,1.0,9083.0
0.0,0.0,76887.2,132682.5,76898.3,423.4,2.4,352464.6,3400.0,2.4,74446.6,0.0,656.0,1795.7,2242.4,260.2,1125.1,1172.3,1.0,238.2,546.2,104805.09614221375,45682.56588747809,600.0,0.18429999999999996,0.279,0.1147,0.668,0.51,0.732,0.868,0.923,0.3655,0.9339999999999999,0.3403,0.0006769999999999999,12.0,0.7,16.0,18.0,3000.0,300.0,4.0,0.28860416666666666,1.0,7159.0
0.0,0.0,68694.7,118650.1,68711.8,250.9,1543.7,315778.3,2385.7,1535.8,65892.5,0.0,773.4,2045.9,1747.5,395.3,1790.0,867.2,1.0,253.3,600.0,103071.39569083629,44833.790155800205,600.0,0.20659999999999998,0.716,0.1173,0.367,0.371,0.933,0.9709999999999999,0.825,0.9202,0.8990000000000002,0.418,0.0006690000000000001,4.0,0.5999999999999999,13.0,11.0,3000.0,300.0,4.0,0.45527083333333335,1.0,7566.0
0.0,0.0,69173.2,119253.0,69184.5,783.8,36.7,315960.4,3164.9,36.7,64019.8,0.0,1394.8,3769.9,676.4,414.2,2433.3,1276.1,1.0,234.4,580.1,106745.20632331839,46422.62940199983,600.0,0.15199999999999997,0.382,0.1388,0.087,0.667,0.585,0.858,0.694,0.028500000000000004,0.9920000000000002,0.1506,0.0004670000000000001,14.0,0.5,14.0,16.0,3000.0,300.0,4.0,0.5932291666666667,1.0,5910.0
0.0,0.0,69631.3,119860.9,69636.6,18.5,561.3,318908.0,1792.4,560.4,66795.1,0.0,766.7,2074.8,1660.7,359.0,2011.5,768.8,1.0,221.1,600.0,109153.5619055207,47576.62957523197,600.0,0.09729999999999998,0.35,0.1638,0.246,0.6719999999999999,0.6639999999999999,0.945,0.8299999999999998,0.5488,0.9979999999999999,0.34520000000000006,0.000291,17.0,0.5,15.0,9.0,3000.0,300.0,4.0,0.49385416666666665,1.0,3225.0
0.0,0.0,65228.7,112224.1,65233.2,135.3,151.4,298144.0,2228.5,151.3,59153.0,0.0,1588.2,4492.0,567.0,424.4,2300.7,1507.9,1.0,240.5,600.0,108732.4488229404,47495.62532175742,600.0,0.15220000000000003,0.259,0.1387,0.7729999999999999,0.869,0.906,0.924,0.686,0.8405000000000001,0.9090000000000001,0.1065,0.000773,17.0,0.4,11.0,14.0,3000.0,300.0,4.0,0.5677291666666667,1.0,5919.0
0.0,0.9,76589.4,133057.3,77115.5,767.5,10509.2,340769.8,5734.5,9803.2,76618.8,0.0,137.1,359.6,4447.3,54.2,219.0,79.5,1.0,206.1,600.0,66523.83142918481,25112.469524921158,600.0,0.12579999999999997,0.314,0.1649,0.179,0.817,0.41899999999999993,0.9019999999999999,0.9499999999999998,0.7684999999999998,0.9380000000000001,0.0323,5.5e-05,10.0,0.7,10.0,8.0,3000.0,300.0,4.0,0.05691666666666667,1.0,4730.0
0.0,0.0,47362.5,81197.2,47368.0,21.9,1558.0,214756.5,290.4,1549.1,46477.8,0.0,236.6,653.6,2032.1,124.1,1913.5,730.3,0.9,215.88888888888889,600.0,104426.89686861045,45520.89712471798,600.0,0.0511,0.399,0.14450000000000002,0.718,0.5490000000000002,0.24800000000000005,0.9800000000000001,0.692,0.3523,0.9499999999999998,0.0796,0.000987,3.0,0.0,28.0,11.0,3000.0,300.0,4.0,0.4245,1.0,59.0
0.0,0.0,51442.1,88416.1,51448.4,106.9,202.4,234095.5,1868.0,202.1,48313.7,0.0,802.1,2332.6,1215.5,186.5,1993.7,1404.3,1.0,223.7,600.0,106979.11285716524,46465.349661106025,600.0,0.24559999999999998,0.2800000000000001,0.13819999999999996,0.367,0.374,0.9540000000000001,0.929,0.7940000000000002,0.755,0.922,0.20790000000000003,0.000244,12.0,0.1,24.0,18.0,3000.0,300.0,4.0,0.4542083333333333,1.0,9224.0
0.0,0.0,51104.6,87835.5,51117.2,362.6,400.1,231504.1,2403.2,399.0,50084.1,0.0,266.9,766.2,3473.6,80.4,988.3,257.7,1.0,302.4,600.0,107166.77454039578,46785.145697566695,600.0,0.1495,0.201,0.1105,0.13600000000000004,0.387,0.314,0.942,0.697,0.2895,0.993,0.5829000000000001,0.0003220000000000001,11.0,0.1,26.0,6.0,3000.0,300.0,4.0,0.22264583333333338,1.0,5368.0
0.0,0.0,75977.4,131263.5,76000.3,51.3,3884.4,347815.0,1408.3,3849.1,69475.5,0.0,1769.4,4755.4,716.1,562.9,2516.1,1004.9,1.0,154.7,600.0,99192.68312440168,41304.185558522695,600.0,0.1872,0.521,0.0935,0.08399999999999999,0.6239999999999999,0.449,0.991,0.943,0.4215,0.851,0.2691,0.0007419999999999999,7.0,0.7,10.0,10.0,3000.0,300.0,4.0,0.6414583333333332,1.0,6928.0
0.0,0.2,66240.8,114838.2,66268.2,2416.5,1584.3,304350.6,3196.6,1570.4,64312.9,0.0,543.6,1411.7,2901.9,293.5,1079.5,525.1,1.0,79.4,600.0,83697.37755721468,35254.75486437926,600.0,0.2694,0.7510000000000001,0.0837,0.604,0.338,0.087,0.9600000000000002,0.76,0.12489999999999998,0.807,0.43149999999999994,0.00034499999999999993,3.0,0.7,11.0,9.0,3000.0,300.0,4.0,0.28604166666666664,1.0,9603.0
0.0,0.2,41780.5,73141.8,42521.1,7442.2,9296.7,175687.9,3508.8,8179.2,42211.6,0.0,82.5,227.0,4308.1,22.4,313.5,156.0,1.0,180.3,600.0,60905.410737290375,23751.400079700667,600.0,0.1712,0.4680000000000001,0.0438,0.9759999999999998,0.41,0.425,0.9030000000000001,0.7030000000000001,0.15240000000000004,0.857,0.0824,0.00022200000000000003,5.0,0.1,30.0,17.0,3000.0,300.0,4.0,0.06997916666666668,0.9397392661982826,6289.0
0.0,0.0,69051.3,118822.1,69060.4,89.7,1666.9,315759.0,1126.4,1658.0,66382.9,0.0,719.6,1957.9,1498.1,312.3,1756.6,1233.0,1.0,252.6,600.0,107192.23717919768,46684.51152628381,600.0,0.10069999999999998,0.306,0.1079,0.6050000000000001,0.707,0.265,0.9719999999999999,0.784,0.32609999999999995,0.945,0.302,0.000197,12.0,0.5,17.0,17.0,3000.0,300.0,4.0,0.4310208333333333,1.0,3423.0
0.0,0.0,56083.4,96344.6,56096.2,26.8,2555.8,253924.1,998.7,2536.0,54367.2,0.0,456.7,1272.3,975.3,319.0,1649.2,1856.5,1.0,251.8,600.0,108257.90965024121,47212.14804253814,600.0,0.11379999999999998,0.7379999999999999,0.151,0.173,0.503,0.43600000000000005,0.985,0.625,0.5141,0.9049999999999999,0.21059999999999998,0.0009790000000000003,8.0,0.2,11.0,19.0,3000.0,300.0,4.0,0.4100416666666667,1.0,4141.0
0.0,0.0,55255.5,95005.4,55261.3,604.3,99.1,251810.9,1873.3,99.1,52733.6,0.0,664.5,1863.2,1994.0,323.4,1877.3,605.3,1.0,259.5,597.8,106866.76180345038,46631.771654247845,600.0,0.1535,0.434,0.1086,0.9659999999999999,0.4800000000000001,0.097,0.923,0.6449999999999999,0.5673000000000001,0.9,0.193,0.000694,6.0,0.2,12.0,4.0,3000.0,300.0,4.0,0.45847916666666666,1.0,5995.0
0.0,0.0,52271.5,91455.0,52992.4,7289.5,9310.4,222939.4,7004.3,8718.0,50718.6,0.0,574.5,1699.3,2702.5,154.3,1049.3,893.9,1.0,79.3,600.0,80520.23602918221,32885.45062532042,600.0,0.24579999999999996,0.326,0.0362,0.6159999999999999,0.6370000000000001,0.11000000000000001,0.9920000000000002,0.9879999999999999,0.3691,0.86,0.6744000000000001,0.00018899999999999999,3.0,0.4,19.0,18.0,3000.0,300.0,4.0,0.25075000000000003,1.0,8901.0
0.0,0.3,58144.2,102155.2,59338.0,3431.1,5908.9,261880.1,3150.9,3991.7,58210.2,0.0,297.7,830.1,2629.0,143.2,1011.2,1016.6,1.0,213.5,600.0,90345.47802417575,37714.73485574729,600.0,0.1939,0.7009999999999998,0.12610000000000002,0.43099999999999994,0.273,0.6530000000000001,0.8859999999999999,0.897,0.2116,0.9399999999999998,0.07599999999999998,0.000167,16.0,0.4,20.0,19.0,3000.0,300.0,4.0,0.24050000000000002,0.9094408976124886,7501.0
0.0,0.0,51752.8,88784.4,51758.3,23.3,1812.3,234685.1,537.9,1802.4,50650.6,0.0,283.7,824.0,2185.8,193.9,1985.2,435.1,1.0,226.1,600.0,108221.24760028785,47191.88827525224,600.0,0.0808,0.655,0.1396,0.571,0.391,0.31700000000000006,0.983,0.76,0.7173999999999999,0.975,0.18860000000000002,0.0006110000000000001,14.0,0.1,21.0,4.0,3000.0,300.0,4.0,0.4539791666666667,1.0,2177.0
0.0,0.0,67052.2,116580.6,67583.4,49260.6,4058.2,241797.0,17883.2,3983.4,65177.2,0.0,654.2,1752.0,1295.4,438.5,2153.4,912.7,1.0,275.7,600.0,101954.22242704024,42021.63289878221,600.0,0.06610000000000002,0.7270000000000001,0.05589999999999999,0.178,0.8160000000000001,0.23700000000000002,0.8960000000000001,0.511,0.9915,0.892,0.7070999999999998,0.0008789999999999999,17.0,0.5,11.0,8.0,3000.0,300.0,4.0,0.5399791666666667,1.0,985.0
0.0,0.6,54758.2,96477.3,56028.7,3736.9,11074.1,240394.8,3449.8,9276.9,55273.8,0.0,194.4,560.5,3651.8,82.9,770.6,294.7,1.0,215.5,600.0,74200.66627560912,30208.11853539838,600.0,0.07320000000000002,0.26400000000000007,0.11500000000000002,0.6399999999999999,0.6690000000000002,0.026000000000000002,0.977,0.9250000000000002,0.31050000000000005,0.946,0.29179999999999995,5.8e-05,8.0,0.29999999999999993,24.0,9.0,3000.0,300.0,4.0,0.17781249999999998,0.9074080364583332,1650.0
0.0,0.2,44577.6,76468.3,44594.3,3755.9,291.9,197574.6,2138.0,287.4,43376.7,0.0,317.6,900.0,3035.4,119.2,869.6,775.8,1.0,361.4,592.8,91507.12242902027,38786.073526038854,600.0,0.2191,0.45200000000000007,0.053000000000000005,0.9109999999999999,0.42800000000000005,0.178,0.819,0.5229999999999999,0.6748000000000001,0.974,0.0093,0.000902,11.0,0.0,14.0,15.0,3000.0,300.0,4.0,0.20600000000000002,1.0,7982.0
0.0,0.0,63374.7,109240.6,63384.6,577.9,6.9,289238.7,3132.3,6.9,62447.0,0.0,243.9,693.7,2761.6,112.2,984.4,941.8,1.0,243.9,565.6,107380.84364916159,46889.71495894516,600.0,0.16799999999999998,0.48200000000000004,0.159,0.873,0.26799999999999996,0.942,0.8939999999999999,0.845,0.8606,0.883,0.3417,0.00032499999999999993,8.0,0.4,23.0,17.0,3000.0,300.0,4.0,0.22845833333333335,1.0,6169.0
0.0,0.0,76836.8,132644.8,76856.6,3745.6,80.4,347867.5,4799.9,80.2,74920.7,0.0,526.6,1409.3,2549.8,324.8,1385.9,539.5,1.0,157.0,600.0,99387.1444595944,40486.16308869365,600.0,0.1651,0.6420000000000001,0.1507,0.943,0.368,0.502,0.9109999999999999,0.609,0.7116,0.9659999999999999,0.7115,0.00011399999999999999,14.0,0.7,14.0,9.0,3000.0,300.0,4.0,0.35639583333333336,1.0,6049.0
0.0,0.0,77426.0,134038.8,77469.6,608.2,4591.2,353687.2,2821.4,4544.1,76139.1,0.0,371.3,959.2,2572.4,240.8,1022.5,964.3,1.0,134.3,600.0,94157.72225131004,38947.70713643746,600.0,0.20139999999999997,0.841,0.1331,0.24500000000000002,0.279,0.3529999999999999,0.9979999999999999,0.5780000000000001,0.8777000000000001,0.858,0.382,0.000479,6.0,0.8,17.0,15.0,3000.0,300.0,4.0,0.2631875,1.0,7384.0
0.0,0.0,64332.0,110770.5,64345.1,1518.5,13.6,292229.4,3195.9,13.6,57545.8,0.0,1791.5,5007.8,631.3,378.1,2306.1,1484.5,1.0,251.8,568.8,103183.49666686231,44314.787476324775,600.0,0.2551,0.306,0.092,0.5940000000000001,0.588,0.25600000000000006,0.8539999999999999,0.858,0.20250000000000004,0.9120000000000001,0.1958,0.000155,14.0,0.4,14.0,18.0,3000.0,300.0,4.0,0.5592083333333335,1.0,9528.0
0.1,0.3,45471.3,78180.1,45480.1,17.5,2083.6,206501.6,189.5,2067.5,42683.7,0.0,728.7,2067.7,2590.0,244.4,1433.0,532.6,0.6,256.8333333333333,600.0,105106.99703576241,45886.38871519658,563.1,0.2424,0.348,0.1002,0.945,0.47700000000000004,0.342,0.991,0.929,0.08630000000000002,0.9490000000000001,0.1611,0.000369,4.0,0.1,11.0,4.0,3000.0,300.0,4.0,0.3494583333333333,0.9,9113.0
0.0,0.2,73873.9,127862.7,74070.5,2143.0,3871.5,333565.7,4800.4,3697.1,72948.1,0.0,303.7,818.7,3405.9,117.0,801.1,476.0,1.0,157.0,600.0,83320.66286988993,32731.015939916855,600.0,0.1956,0.4699999999999999,0.08530000000000001,0.2879999999999999,0.2919999999999999,0.9540000000000001,0.914,0.8139999999999998,0.7226999999999999,0.9650000000000001,0.34609999999999996,7e-05,12.0,0.7,26.0,10.0,3000.0,300.0,4.0,0.19127083333333333,1.0,7566.0
0.0,0.0,55418.4,95290.4,55426.7,20.2,1802.7,252555.1,779.0,1791.0,54314.4,0.0,289.4,822.9,1558.3,262.1,1440.2,1539.4,1.0,262.6,600.0,106974.26661989251,46674.5062939514,600.0,0.08830000000000002,0.844,0.09830000000000001,0.041999999999999996,0.46699999999999997,0.31300000000000006,0.9730000000000001,1.0,0.7554,0.985,0.2011,0.000531,13.0,0.2,12.0,17.0,3000.0,300.0,4.0,0.3546458333333333,1.0,2675.0
0.0,0.0,68129.5,117551.1,68136.9,379.8,6.7,312488.1,2730.6,6.7,66727.3,0.0,377.9,1031.7,3255.3,275.6,1269.1,0.0,1.0,225.6,554.5,106916.5801658924,46594.220193350084,600.0,0.1453,0.614,0.13420000000000004,0.585,0.356,0.18,0.8710000000000001,0.8469999999999999,0.5311000000000001,0.923,0.13609999999999997,0.00041199999999999993,13.0,0.5,12.0,0.0,3000.0,300.0,4.0,0.3218125,1.0,5617.0
0.0,0.0,60744.8,104468.3,60750.7,73.0,132.4,277557.3,1978.9,131.9,58960.7,0.0,480.0,1310.0,1732.2,237.8,1410.1,1419.9,1.0,240.3,600.0,108759.72425110296,47468.9997361113,600.0,0.06820000000000001,0.22400000000000003,0.1332,0.12400000000000003,0.9360000000000002,0.4800000000000001,0.908,0.8930000000000001,0.09919999999999998,0.9149999999999998,0.2042,0.000563,10.0,0.29999999999999993,14.0,18.0,3000.0,300.0,4.0,0.3433125,1.0,1296.0
0.0,0.0,56077.9,96327.6,56082.5,2.1,1572.8,255904.3,324.8,1564.4,53318.5,0.0,717.0,2047.0,2444.2,184.2,1707.9,463.7,1.0,210.0,600.0,108301.82411754053,47251.2173250105,600.0,0.2496,0.257,0.1558,0.736,0.351,0.093,0.975,0.729,0.8802999999999999,0.9759999999999998,0.0828,0.000983,17.0,0.2,20.0,5.0,3000.0,300.0,4.0,0.39418749999999997,1.0,9355.0
0.0,0.3,58550.5,100738.7,58590.9,614.1,1814.8,263782.3,3934.8,1797.5,57446.2,0.0,303.5,841.2,3463.8,70.8,814.7,450.7,1.0,231.5,600.0,85864.62046812478,33285.01922500845,600.0,0.26400000000000007,0.318,0.1021,0.45200000000000007,0.267,0.8240000000000001,0.943,0.736,0.7079000000000001,0.9339999999999999,0.5217,7.300000000000001e-05,14.0,0.29999999999999993,29.0,14.0,3000.0,300.0,4.0,0.1844791666666667,1.0,9460.0
0.0,0.0,71088.8,122525.7,71127.7,123.3,4092.4,324471.4,558.1,4019.8,70133.5,0.0,271.1,723.1,2273.0,187.2,1024.2,1315.6,1.0,156.9,600.0,97468.3011351327,40595.98836764098,600.0,0.0908,0.692,0.04859999999999999,0.42699999999999994,0.519,0.859,0.999,0.983,0.16650000000000004,0.877,0.1638,0.0009530000000000001,18.0,0.5999999999999999,18.0,20.0,3000.0,300.0,4.0,0.252375,1.0,2462.0
0.0,0.0,51007.7,87619.3,51013.1,198.2,26.6,232216.4,1555.0,26.5,49170.3,0.0,483.9,1358.9,2259.8,250.3,1443.2,846.7,1.0,251.1,589.5,105805.08637539302,46123.49389087974,600.0,0.17819999999999997,0.489,0.09130000000000002,0.339,0.404,0.23599999999999993,0.8800000000000001,0.9659999999999999,0.4035,0.9819999999999999,0.2366,0.0004869999999999999,18.0,0.1,11.0,7.0,3000.0,300.0,4.0,0.35281250000000003,1.0,6930.0
0.0,0.0,77193.3,133277.7,77201.9,1029.9,7.3,354487.5,2956.9,7.3,75991.7,0.0,329.8,880.4,2899.0,230.7,1164.6,505.7,1.0,241.2,517.4,106055.05524694551,46300.269298028084,600.0,0.0546,0.30399999999999994,0.1327,0.975,0.7830000000000001,0.593,0.8629999999999999,0.628,0.303,0.9709999999999999,0.1881,0.00026300000000000005,8.0,0.7,17.0,9.0,3000.0,300.0,4.0,0.2906875,1.0,268.0
0.0,0.1,43998.5,76126.9,44203.8,1929.6,3532.5,197494.1,743.2,3187.4,43844.8,0.0,89.3,269.7,4195.4,45.0,435.5,124.1,1.0,183.5,600.0,75660.13744665305,31143.71670626622,600.0,0.2186,0.687,0.047200000000000006,0.9179999999999999,0.263,0.040999999999999995,0.958,0.6159999999999999,0.0703,0.9410000000000001,0.0666,0.0006239999999999999,15.0,0.1,22.0,6.0,3000.0,300.0,4.0,0.10010416666666666,0.938296931108509,7962.0
